city,bedrooms,bathrooms,sqft_living,sqft_lot,sqft_above,sqft_basement,floors,waterfront,view,condition,yr_built,yr_renovated,was_renovated,date,price
Vashon,4,2.75,2300,37533,1550,750,1.0,0,3,5,1979,0,0,2014-06-27,453000.0
Seattle,3,2.5,1660,1545,1400,260,2.0,0,2,3,2002,0,0,2014-06-27,700000.0
Bellevue,4,3.0,3900,9750,2520,1380,1.0,0,4,5,1972,0,0,2014-06-27,1619999.0
SeaTac,3,1.75,1650,12349,1650,0,1.0,0,0,3,1957,0,0,2014-06-27,259500.0
Issaquah,4,2.5,2110,35091,1290,820,1.0,0,0,4,1985,0,0,2014-06-27,460000.0
Seattle,3,1.75,1960,6380,980,980,1.0,0,0,4,1939,0,0,2014-06-27,561500.0
Carnation,4,2.5,2770,63118,2770,0,2.0,0,0,3,1997,0,0,2014-06-27,641000.0
Kent,4,1.75,2440,7350,1610,830,1.0,0,0,3,1978,0,0,2014-06-27,330000.0
Seattle,2,1.0,1320,8380,1320,0,1.0,0,0,3,1953,0,0,2014-06-27,447000.0
Maple Valley,4,2.5,2570,4865,2570,0,2.0,0,0,3,2005,0,0,2014-06-27,320000.0
Seattle,2,1.0,940,5040,940,0,1.0,0,0,3,1926,0,0,2014-06-27,212700.0
Seattle,2,1.0,700,4800,700,0,1.0,0,0,3,1922,0,0,2014-06-27,260000.0
Vashon,3,2.0,1400,45738,1400,0,2.0,0,0,4,1981,0,0,2014-06-27,410000.0
Maple Valley,4,2.5,1890,7867,1890,0,2.0,0,0,3,1996,0,0,2014-06-27,355000.0
Shoreline,2,1.0,720,11400,720,0,1.0,0,0,5,1951,0,0,2014-06-27,275500.0
Renton,3,1.75,2410,8944,1860,550,1.0,0,0,4,1967,0,0,2014-06-27,415000.0
Kent,3,2.5,1630,7950,1320,310,1.0,0,0,3,1985,0,0,2014-06-27,279000.0
Renton,5,1.75,2330,14322,1180,1150,1.0,0,0,4,1968,0,0,2014-06-27,350000.0
Kenmore,2,2.25,1330,10838,1330,0,2.0,0,0,3,1985,0,0,2014-06-27,355000.0
Sammamish,4,2.25,3190,11597,2300,890,2.0,0,0,3,1984,0,0,2014-06-27,750000.0
Enumclaw,3,1.75,1400,6300,1400,0,1.0,0,0,3,1998,0,0,2014-06-27,235000.0
Federal Way,3,1.0,970,9583,970,0,1.0,0,0,4,1967,0,0,2014-06-27,209950.0
Covington,3,1.75,1010,9600,1010,0,1.0,0,0,5,1969,0,0,2014-06-27,230000.0
Maple Valley,3,2.5,3580,54450,3580,0,1.5,0,0,3,1990,0,0,2014-06-27,725000.0
Seattle,2,1.0,1050,2570,850,200,1.0,0,0,5,1927,0,0,2014-06-27,430000.0
Redmond,5,2.5,2500,7200,1490,1010,1.0,0,0,4,1977,0,0,2014-06-27,661500.0
Redmond,3,3.0,2630,4896,2630,0,2.0,0,0,3,2006,0,0,2014-06-27,738000.0
Woodinville,4,4.5,6640,53330,6640,0,2.0,0,0,3,1993,0,0,2014-06-27,1820000.0
Seattle,3,1.0,910,8789,910,0,1.0,0,0,3,1966,0,0,2014-06-27,221000.0
Woodinville,3,2.5,2610,35000,2610,0,2.0,0,0,3,1988,0,0,2014-06-27,665000.0
Auburn,3,2.5,1720,6194,1720,0,2.0,0,0,3,1998,0,0,2014-06-27,255000.0
Mercer Island,5,2.75,3650,13297,2750,900,2.0,0,0,5,1969,0,0,2014-06-27,1195000.0
Kent,3,1.75,2040,22693,2040,0,1.0,0,0,4,1980,0,0,2014-06-27,355000.0
Lake Forest Park,5,2.5,3260,24300,2310,950,1.5,0,1,4,1950,0,0,2014-06-27,755000.0
Kenmore,3,1.5,1590,8911,1590,0,1.0,0,0,3,1956,0,0,2014-06-27,300000.0
Seattle,4,1.0,1440,7100,1440,0,1.5,0,0,3,1906,0,0,2014-06-27,500000.0
Seattle,2,1.0,900,3400,900,0,1.0,0,0,5,1905,0,0,2014-06-27,191000.0
Seattle,6,4.0,3120,4240,2090,1030,2.0,0,2,4,1993,0,0,2014-06-27,315000.0
Seattle,3,2.5,1060,1536,1060,0,2.0,0,0,3,2000,0,0,2014-06-27,415000.0
Maple Valley,4,2.5,3000,9793,3000,0,2.0,0,0,3,2002,0,0,2014-06-27,394000.0
Snoqualmie,3,2.5,2230,5348,2230,0,2.0,0,0,3,2000,0,0,2014-06-27,490000.0
Seattle,5,1.75,1890,5000,1090,800,1.5,0,0,3,1906,0,0,2014-06-27,523460.0
Auburn,4,3.5,4150,16197,4150,0,2.0,0,0,3,2006,0,0,2014-06-27,550000.0
Renton,3,1.75,1780,10409,1280,500,1.0,0,0,3,1981,0,0,2014-06-27,342000.0
Renton,4,2.5,2710,6583,2710,0,2.0,0,0,3,2003,0,0,2014-06-27,560000.0
Issaquah,4,4.25,4390,13833,3320,1070,2.0,0,3,3,2003,0,0,2014-06-27,1050000.0
Seattle,2,1.5,1640,4080,1540,100,1.5,0,0,5,1916,0,0,2014-06-27,710000.0
Seattle,3,2.25,1670,4800,1670,0,1.5,0,3,3,1903,0,0,2014-06-27,1020000.0
Kent,3,2.5,2570,10431,2570,0,2.0,0,0,3,1989,0,0,2014-06-27,399950.0
Seattle,2,1.0,1500,3420,1500,0,1.0,0,0,3,1902,0,0,2014-06-27,480000.0
Burien,3,1.0,2710,19000,2710,0,2.0,0,3,4,1950,0,0,2014-06-27,410000.0
Woodinville,4,1.75,2860,48351,1710,1150,1.0,0,0,3,1978,0,0,2014-06-27,530000.0
Vashon,2,0.75,840,40642,840,0,1.0,1,4,4,1937,0,0,2014-06-27,528000.0
Renton,4,2.5,2990,8913,2990,0,2.0,0,0,4,1991,0,0,2014-06-27,469900.0
Seattle,5,1.0,1170,6757,800,370,1.0,0,0,4,1944,0,0,2014-06-27,397000.0
Seattle,3,1.5,1200,6240,1030,170,1.0,0,0,3,1952,0,0,2014-06-27,718500.0
Seattle,2,1.0,1020,8100,1020,0,1.0,0,0,3,1940,0,0,2014-06-27,195000.0
Shoreline,2,1.0,910,8155,910,0,1.0,0,0,4,1948,0,0,2014-06-27,285000.0
Seattle,1,1.0,700,2500,700,0,1.0,0,0,4,1907,0,0,2014-06-27,295000.0
Redmond,4,1.75,2420,37800,1880,540,1.0,0,0,4,1981,0,0,2014-06-27,602000.0
Renton,3,1.75,1950,8712,1950,0,1.0,0,0,3,1960,0,0,2014-06-27,235000.0
Maple Valley,4,2.5,3060,6000,3060,0,2.0,0,0,3,2012,0,0,2014-06-27,465000.0
Kent,4,1.0,1390,18000,1390,0,1.0,0,0,3,1955,2013,1,2014-06-27,234000.0
Seattle,2,1.5,1200,1687,1200,0,3.0,0,0,3,2008,0,0,2014-06-27,504200.0
Redmond,3,2.5,2440,4153,2440,0,2.0,0,0,3,2003,0,0,2014-06-27,710000.0
Seattle,3,3.25,2310,3075,1730,580,2.0,0,0,3,2005,0,0,2014-06-27,589500.0
Skykomish,3,2.75,2600,64626,2600,0,1.5,0,0,3,2009,0,0,2014-06-27,415000.0
Seattle,3,2.25,1490,1212,1040,450,2.0,0,0,3,2011,0,0,2014-06-27,735000.0
Federal Way,3,2.5,2432,9391,2432,0,2.0,0,2,3,2005,0,0,2014-06-27,427000.0
Kirkland,4,2.75,3610,8580,3610,0,2.0,0,0,3,2014,0,0,2014-06-27,982000.0
Burien,4,3.0,2530,10000,2530,0,2.0,0,0,3,2013,0,0,2014-06-27,459000.0
North Bend,4,2.75,2790,5527,2790,0,2.0,0,0,3,2014,0,0,2014-06-27,483453.0
Enumclaw,3,3.0,1670,4440,1670,0,1.0,0,0,3,2014,0,0,2014-06-27,246950.0
Seattle,1,1.5,1170,1456,1070,100,2.0,0,0,3,2007,0,0,2014-06-27,235000.0
Issaquah,4,2.0,1350,942,1350,0,3.0,0,0,3,2008,0,0,2014-06-27,288790.0
Seattle,2,1.75,1110,1773,1110,0,2.0,0,0,3,2014,0,0,2014-06-27,229800.0
Seattle,1,1.25,1100,638,1100,0,3.0,0,0,3,2014,0,0,2014-06-27,516500.0
Seattle,3,4.25,2820,7200,2460,360,2.0,0,0,4,1930,0,0,2014-06-28,1600000.0
Duvall,3,1.0,1040,8128,1040,0,1.0,0,0,3,1983,0,0,2014-06-28,234000.0
Maple Valley,2,1.75,1910,3376,1910,0,2.0,0,0,3,1980,0,0,2014-06-28,230000.0
Shoreline,4,1.0,1370,8499,1370,0,1.0,0,0,3,1949,0,0,2014-06-28,300000.0
Seattle,3,1.5,1500,5000,1140,360,1.5,0,0,4,1927,0,0,2014-06-28,470000.0
Newcastle,3,1.0,1200,9087,1200,0,1.0,0,0,5,1969,0,0,2014-06-28,339900.0
Seattle,2,1.0,1050,2542,880,170,1.0,0,0,3,1904,0,0,2014-06-28,650000.0
Seattle,5,2.5,2670,16777,1620,1050,1.5,0,0,4,1920,0,0,2014-06-28,585000.0
Bellevue,4,2.5,2190,11500,1430,760,1.0,0,0,4,1972,0,0,2014-06-28,699900.0
North Bend,4,2.5,3130,40918,3130,0,2.0,0,0,3,1994,0,0,2014-06-28,598000.0
Seattle,3,2.5,1700,9100,1160,540,1.0,0,0,3,1998,0,0,2014-06-28,475000.0
Maple Valley,3,1.75,1700,17355,1200,500,1.0,0,0,3,1978,0,0,2014-06-28,314500.0
Seattle,3,3.5,1360,1275,1240,120,2.0,0,0,3,2007,0,0,2014-06-29,397000.0
Carnation,3,2.0,1610,15005,1610,0,1.0,0,0,4,1986,0,0,2014-06-29,345000.0
Seattle,5,2.75,2130,6222,1300,830,1.0,0,0,3,1991,0,0,2014-06-29,325000.0
Renton,3,1.0,1800,7650,1800,0,1.0,0,0,5,1957,0,0,2014-06-29,265000.0
Kent,4,2.75,2950,15540,2120,830,1.0,0,0,4,1974,0,0,2014-06-29,402000.0
Bellevue,3,2.25,2120,54014,2120,0,2.0,0,0,4,1964,0,0,2014-06-29,835000.0
Redmond,4,2.5,3500,7048,3500,0,2.0,0,0,3,2005,0,0,2014-06-30,780000.0
Des Moines,3,2.0,1440,9220,1440,0,1.0,0,0,3,1965,0,0,2014-06-30,250000.0
Seattle,4,2.0,2120,3360,2120,0,2.0,0,0,3,1905,0,0,2014-06-30,1200000.0
Bellevue,2,2.5,1780,2067,1780,0,2.0,0,0,5,1974,0,0,2014-06-30,935000.0
Shoreline,2,1.0,960,8153,960,0,1.0,0,0,3,1947,0,0,2014-06-30,300000.0
Redmond,2,1.75,1510,4980,1510,0,1.0,0,0,3,2006,0,0,2014-06-30,419000.0
Seattle,1,1.5,1010,5750,1010,0,1.0,0,0,3,1911,1948,1,2014-06-30,410000.0
Seattle,3,3.0,3790,5001,2810,980,2.0,0,0,3,1989,0,0,2014-06-30,1165000.0
Kirkland,3,1.75,3600,8666,2400,1200,2.0,0,0,4,1948,0,0,2014-06-30,461000.0
Kirkland,3,1.75,1300,7030,1300,0,1.0,0,0,3,1968,0,0,2014-06-30,385000.0
Seattle,4,2.25,2500,4046,1520,980,1.5,0,0,4,1940,0,0,2014-06-30,669500.0
Seattle,3,2.25,2090,10733,1440,650,1.0,0,0,3,1958,0,0,2014-06-30,491950.0
Bellevue,3,1.75,2200,14630,2200,0,1.5,0,1,3,1948,2003,1,2014-06-30,1230000.0
Lake Forest Park,3,2.25,2070,15002,2070,0,1.5,0,0,3,1955,2013,1,2014-06-30,560000.0
Shoreline,3,1.0,1320,7341,1320,0,1.0,0,0,3,1982,0,0,2014-06-30,370000.0
Auburn,4,2.0,1360,60548,960,400,1.0,0,0,3,1960,0,0,2014-06-30,263400.0
Burien,2,1.0,930,7623,930,0,1.0,0,0,2,1942,0,0,2014-06-30,100000.0
Burien,3,2.5,1760,8584,1760,0,1.5,0,0,5,1937,0,0,2014-06-30,289950.0
Maple Valley,3,1.75,1410,8100,1410,0,2.0,0,0,3,1985,0,0,2014-06-30,263000.0
Maple Valley,4,2.5,2570,7859,2570,0,2.0,0,0,3,1992,0,0,2014-06-30,397500.0
Kent,3,2.75,1300,14197,860,440,1.0,0,0,3,1996,0,0,2014-06-30,245000.0
Seattle,3,1.0,1580,6300,1180,400,1.0,0,0,3,1925,0,0,2014-06-30,535000.0
Maple Valley,4,2.5,2960,6031,2960,0,2.0,0,0,3,2005,0,0,2014-06-30,449000.0
Seattle,4,3.0,2330,3497,1920,410,2.0,0,0,3,2003,0,0,2014-06-30,490000.0
Lake Forest Park,4,2.25,2070,39446,1470,600,1.0,0,0,3,1977,0,0,2014-06-30,445800.0
Seattle,2,1.0,970,5750,970,0,1.0,0,0,4,1932,0,0,2014-06-30,345000.0
Kent,3,2.25,2310,7200,2310,0,2.0,0,0,3,1990,0,0,2014-06-30,327500.0
Renton,4,2.5,2290,11173,2290,0,2.0,0,0,4,1988,0,0,2014-06-30,436500.0
Redmond,3,2.25,1720,9600,1220,500,1.0,0,0,4,1967,0,0,2014-06-30,550000.0
Seattle,2,1.5,1190,3400,990,200,1.0,0,0,3,1919,0,0,2014-06-30,441000.0
Seattle,2,1.0,870,5750,870,0,1.0,0,0,4,1947,0,0,2014-06-30,406500.0
Kenmore,2,1.5,1068,1758,1068,0,2.0,0,0,3,1990,0,0,2014-06-30,243000.0
Auburn,4,2.75,2140,10316,2140,0,2.0,0,0,3,1993,0,0,2014-06-30,359500.0
Woodinville,4,2.5,3300,165528,3300,0,2.0,0,0,3,1984,0,0,2014-06-30,760000.0
Seattle,5,4.25,4830,8050,3710,1120,2.5,0,2,4,1914,0,0,2014-06-30,1925000.0
Seattle,5,3.25,2820,6589,2320,500,1.5,0,0,3,1906,2014,1,2014-06-30,408000.0
Kenmore,4,3.0,2440,9664,1890,550,2.0,0,0,3,1981,0,0,2014-06-30,480000.0
Seattle,4,1.5,1800,3245,1800,0,1.5,0,0,4,1929,0,0,2014-06-30,875000.0
Seattle,3,1.0,1010,8800,1010,0,1.0,0,0,4,1954,0,0,2014-06-30,308000.0
Seattle,4,2.75,3220,4392,2320,900,1.5,0,0,4,1931,0,0,2014-06-30,880000.0
Mercer Island,5,3.5,5000,26540,3410,1590,2.0,0,3,3,2008,0,0,2014-06-30,1730000.0
Redmond,2,1.0,1200,24792,1200,0,2.0,0,0,2,1976,0,0,2014-06-30,170000.0
Issaquah,3,2.25,1470,4322,1470,0,2.0,0,0,3,1985,0,0,2014-06-30,491500.0
Kenmore,3,2.5,2600,4506,2600,0,2.0,0,0,3,2003,0,0,2014-06-30,515000.0
Renton,4,1.5,2750,128502,1500,1250,1.0,0,0,2,1958,0,0,2014-06-30,550000.0
Seattle,2,1.0,1320,9967,940,380,1.0,0,0,3,1919,0,0,2014-06-30,255000.0
Kirkland,3,2.5,3350,4007,2550,800,2.0,0,0,3,2005,0,0,2014-06-30,635000.0
Seattle,3,2.5,2650,2387,1830,820,2.0,0,0,3,1920,0,0,2014-06-30,850000.0
Seattle,2,2.0,1860,10856,1260,600,1.0,0,0,3,1952,0,0,2014-06-30,265000.0
Shoreline,3,1.0,960,8855,960,0,1.0,0,0,4,1958,0,0,2014-06-30,349810.0
Seattle,4,1.75,2010,6300,1610,400,1.0,0,2,5,1937,0,0,2014-06-30,972000.0
Snoqualmie,2,1.0,900,28800,900,0,1.0,0,0,1,1928,0,0,2014-06-30,235000.0
Kent,4,2.5,2340,11784,2340,0,2.0,0,0,3,1997,0,0,2014-06-30,330000.0
Renton,4,3.0,3720,15048,3720,0,3.0,0,0,3,1979,2014,1,2014-06-30,500000.0
Bellevue,3,2.0,1890,29185,1470,420,1.0,0,0,3,1949,2013,1,2014-06-30,570000.0
Normandy Park,4,2.5,2680,12215,1590,1090,1.0,1,4,3,1956,0,0,2014-06-30,1309500.0
Seattle,3,2.5,1460,1613,1180,280,2.0,0,0,3,2007,0,0,2014-06-30,544000.0
Renton,3,2.5,3180,7904,1810,1370,1.0,0,0,3,2006,0,0,2014-06-30,439000.0
Sammamish,4,2.25,1980,15086,1980,0,2.0,0,0,3,1981,0,0,2014-06-30,530000.0
Seattle,2,2.0,1090,934,1090,0,3.0,0,0,3,2008,0,0,2014-06-30,427500.0
Covington,4,2.5,2230,5970,2230,0,2.0,0,0,4,2002,0,0,2014-06-30,337000.0
Kirkland,4,2.75,3330,9143,3330,0,2.0,0,0,4,1995,0,0,2014-06-30,1095000.0
Seattle,4,2.0,1880,3840,970,910,1.0,0,0,3,1904,0,0,2014-06-30,435000.0
Seattle,5,3.0,2870,5700,1950,920,1.0,0,0,3,1964,0,0,2014-06-30,765000.0
Shoreline,4,1.75,2120,9786,1640,480,1.0,0,0,3,1967,0,0,2014-06-30,492650.0
Tukwila,4,2.5,2700,6998,2700,0,2.0,0,0,3,2001,0,0,2014-06-30,383962.0
Issaquah,4,2.5,3670,7680,3670,0,2.5,0,0,3,2007,0,0,2014-06-30,950000.0
Seattle,3,2.5,1220,1330,1010,210,2.0,0,0,3,2008,0,0,2014-06-30,457000.0
Mercer Island,5,3.25,4390,11250,4390,0,2.0,0,0,3,2007,0,0,2014-06-30,1510000.0
Redmond,4,2.5,3560,5265,3560,0,3.0,0,0,3,2014,0,0,2014-06-30,882566.0
Kirkland,4,3.25,3530,8589,3530,0,2.0,0,0,3,2007,0,0,2014-06-30,963000.0
Maple Valley,4,2.5,2280,5000,2280,0,2.0,0,0,3,2006,0,0,2014-06-30,345000.0
Bellevue,4,3.75,4350,7965,4350,0,2.0,0,0,3,2013,0,0,2014-06-30,2065000.0
Woodinville,3,3.5,3830,221284,3530,300,2.0,0,0,3,1993,0,0,2014-07-01,800000.0
Federal Way,3,2.0,2050,13303,2050,0,1.0,0,0,3,1993,0,0,2014-07-01,314500.0
Enumclaw,3,2.5,3660,39478,3260,400,2.0,0,2,4,1989,0,0,2014-07-01,530000.0
Black Diamond,4,2.5,3350,46748,3350,0,2.0,0,0,3,2004,0,0,2014-07-01,650000.0
Seattle,3,2.0,1270,3600,1270,0,1.0,0,0,3,1963,0,0,2014-07-01,349500.0
Seattle,4,3.5,3400,3850,2790,610,2.5,0,0,3,2008,0,0,2014-07-01,1198000.0
Enumclaw,3,1.0,1200,8514,1200,0,1.0,0,0,3,1959,0,0,2014-07-01,165050.0
Bellevue,3,2.5,2200,11000,2200,0,2.0,0,2,3,1978,0,0,2014-07-01,580000.0
Seattle,3,2.5,1680,11312,1080,600,1.0,0,0,3,1959,0,0,2014-07-01,330000.0
Sammamish,5,3.5,3840,8279,3840,0,2.0,0,0,3,2001,0,0,2014-07-01,875000.0
Seattle,2,1.0,950,4500,850,100,1.0,0,2,3,1926,0,0,2014-07-01,500000.0
Kent,4,2.5,2280,42077,2280,0,2.0,0,0,3,1994,0,0,2014-07-01,445000.0
Kent,4,2.5,1970,6600,1970,0,2.0,0,0,3,1987,0,0,2014-07-01,274900.0
Covington,3,1.5,1620,9310,1620,0,1.0,0,0,4,1967,0,0,2014-07-01,219950.0
Seattle,4,2.5,2600,7200,2600,0,2.0,0,0,3,1962,2002,1,2014-07-01,691500.0
Seattle,2,1.0,1250,3825,850,400,1.0,0,0,3,1929,0,0,2014-07-01,459500.0
Seattle,4,1.75,2130,5080,2130,0,1.5,0,0,3,1914,1993,1,2014-07-01,955500.0
Kent,4,1.75,2550,8976,1300,1250,1.0,0,0,5,1978,0,0,2014-07-01,328950.0
North Bend,3,1.0,1150,6000,1150,0,1.5,0,0,3,1927,0,0,2014-07-01,307000.0
Issaquah,3,1.75,1040,9000,1040,0,1.0,0,0,4,1967,0,0,2014-07-01,382500.0
Kirkland,4,2.5,3340,10422,3340,0,2.0,0,0,3,1996,0,0,2014-07-01,1150000.0
Seattle,6,2.75,2630,9420,2510,120,2.0,0,0,5,1900,0,0,2014-07-01,1297000.0
Issaquah,3,2.25,1640,3896,1640,0,2.0,0,0,3,1994,0,0,2014-07-01,478000.0
Shoreline,2,1.0,770,7906,770,0,1.0,0,0,4,1948,0,0,2014-07-01,260000.0
Issaquah,4,3.25,4350,112750,2200,2150,1.0,0,0,3,2006,0,0,2014-07-01,850000.0
Seattle,4,1.75,1700,5846,1700,0,1.0,0,0,3,1957,0,0,2014-07-01,616000.0
Sammamish,3,1.75,2050,9580,1400,650,1.0,0,0,3,1984,0,0,2014-07-01,540000.0
Duvall,3,2.25,1660,5128,1660,0,2.0,0,0,3,2001,0,0,2014-07-01,300000.0
Redmond,3,1.75,1990,9594,1190,800,1.0,0,0,3,1977,0,0,2014-07-01,507500.0
Clyde Hill,5,5.5,7050,42840,4320,2730,1.0,0,2,4,1978,0,0,2014-07-01,3800000.0
Auburn,3,2.0,1770,7000,1770,0,1.0,0,0,3,1986,0,0,2014-07-01,241000.0
Redmond,3,2.25,2440,47916,2090,350,2.0,0,0,3,1991,0,0,2014-07-01,485000.0
Woodinville,3,2.5,2620,51354,2620,0,2.0,0,0,3,1998,0,0,2014-07-01,695000.0
Newcastle,4,2.5,2440,11005,2440,0,2.0,0,0,3,1994,0,0,2014-07-01,548000.0
Seattle,2,1.0,1080,7775,1080,0,1.0,0,0,3,1955,0,0,2014-07-01,345000.0
Renton,3,1.0,1090,10710,1090,0,1.0,0,0,4,1962,0,0,2014-07-01,280000.0
Kenmore,3,1.75,1400,13775,1400,0,1.0,0,0,3,1963,0,0,2014-07-01,450000.0
Kenmore,3,2.5,2010,7200,2010,0,2.0,0,0,3,1994,0,0,2014-07-01,515000.0
Bellevue,3,1.0,1640,12855,1500,140,1.5,0,0,5,1920,0,0,2014-07-01,1014250.0
Sammamish,5,2.5,3290,5029,3290,0,2.0,0,0,3,2004,0,0,2014-07-01,739900.0
Bothell,2,2.5,2510,14878,2510,0,2.0,0,0,3,1990,0,0,2014-07-01,600000.0
Seattle,2,1.0,860,6050,860,0,1.0,0,0,3,1952,0,0,2014-07-01,370000.0
Bellevue,4,2.5,2840,12866,1780,1060,1.0,0,0,4,1977,0,0,2014-07-01,729032.0
Black Diamond,3,1.75,1750,7020,1750,0,2.0,0,0,3,1934,1978,1,2014-07-01,510000.0
Redmond,3,1.5,1300,19163,1300,0,1.0,0,0,3,1964,0,0,2014-07-01,425000.0
Seattle,3,2.75,3890,7216,3260,630,2.0,0,1,3,1967,2010,1,2014-07-01,1080000.0
Seattle,3,2.25,1460,941,1460,0,3.0,0,0,3,2006,0,0,2014-07-01,337000.0
Seattle,4,1.0,1410,3376,1410,0,1.5,0,0,5,1911,0,0,2014-07-01,563000.0
Seattle,4,2.75,3770,10900,3070,700,2.0,0,2,5,1924,0,0,2014-07-01,1695000.0
Seattle,3,2.0,1190,4072,1190,0,1.5,0,0,5,1907,0,0,2014-07-01,245000.0
Seattle,3,2.0,1410,6413,910,500,1.0,0,0,4,1947,0,0,2014-07-01,590000.0
Seattle,3,2.0,2500,4080,1680,820,1.5,0,0,5,1922,0,0,2014-07-01,695000.0
Seattle,2,1.0,800,2280,800,0,1.0,0,0,5,1946,0,0,2014-07-01,402500.0
Duvall,3,2.5,2530,13446,2530,0,2.0,0,0,3,1993,0,0,2014-07-01,435000.0
Redmond,3,2.0,2570,28500,1970,600,1.0,0,0,3,1983,0,0,2014-07-01,660000.0
Federal Way,3,2.75,2090,9620,1340,750,1.0,0,0,3,1987,0,0,2014-07-01,300000.0
Seattle,5,2.25,2980,7781,1580,1400,1.0,0,0,3,1960,0,0,2014-07-01,600000.0
Covington,3,1.75,1170,8239,1170,0,1.0,0,0,3,1981,0,0,2014-07-01,205000.0
Maple Valley,3,3.5,2080,5100,2080,0,2.0,0,0,3,2004,0,0,2014-07-01,357500.0
Seattle,5,3.25,3350,4000,2510,840,2.0,0,0,4,1997,0,0,2014-07-01,1110000.0
Seattle,2,2.5,1050,1029,950,100,2.0,0,0,3,2007,0,0,2014-07-01,332888.0
Pacific,2,1.0,900,13531,900,0,1.0,0,0,3,1979,0,0,2014-07-01,174000.0
Seattle,2,1.0,1050,5000,1050,0,1.0,0,0,5,1907,0,0,2014-07-01,515000.0
Des Moines,5,2.25,3740,32481,2240,1500,1.5,0,0,3,1958,0,0,2014-07-01,392000.0
Seattle,4,1.75,1430,4096,1430,0,2.0,0,0,3,1900,0,0,2014-07-01,485000.0
Federal Way,3,1.75,1400,9546,1400,0,1.0,0,0,4,1984,0,0,2014-07-01,217500.0
Woodinville,3,2.25,1600,45613,1600,0,2.0,0,0,4,1983,0,0,2014-07-01,502000.0
Bellevue,3,2.25,2880,9750,2880,0,2.0,0,0,3,1989,0,0,2014-07-01,820000.0
Seattle,3,3.25,3140,5445,2240,900,2.0,0,3,4,1913,0,0,2014-07-01,1640000.0
Seattle,2,1.0,820,4320,820,0,1.0,0,0,3,1937,0,0,2014-07-01,102500.0
Snoqualmie,5,5.5,5190,12637,5190,0,2.0,0,2,3,2001,0,0,2014-07-01,925000.0
Redmond,4,2.5,2180,10140,1180,1000,1.0,0,0,4,1968,0,0,2014-07-01,540000.0
Seattle,2,1.0,910,2002,910,0,1.5,0,0,3,1900,0,0,2014-07-01,600000.0
Seattle,4,1.0,1580,8475,1580,0,1.5,0,2,4,1928,0,0,2014-07-01,406000.0
Seattle,4,3.0,2130,6325,1440,690,1.0,0,0,5,1948,0,0,2014-07-01,620000.0
Sammamish,4,2.5,4570,16015,4570,0,2.0,0,2,3,1990,0,0,2014-07-01,1060000.0
Sammamish,3,2.0,1240,11172,1000,240,1.0,0,0,3,1984,0,0,2014-07-01,401000.0
Seattle,3,1.75,1860,6000,1860,0,2.0,0,2,4,1959,0,0,2014-07-01,725000.0
Seattle,1,0.75,370,1801,370,0,1.0,0,0,5,1923,0,0,2014-07-01,276000.0
Issaquah,5,3.25,3130,12087,2180,950,2.0,0,0,3,1975,0,0,2014-07-01,500000.0
Kent,3,1.75,2530,35150,1800,730,1.0,0,0,4,1977,0,0,2014-07-01,375000.0
Seattle,4,4.75,3970,9778,3390,580,2.0,0,2,4,1928,0,0,2014-07-01,2300000.0
Kent,3,2.25,1920,9680,1300,620,1.0,0,0,4,1961,0,0,2014-07-01,260000.0
Bellevue,4,2.75,2970,12750,2130,840,1.5,0,1,4,1918,1986,1,2014-07-01,1565000.0
Renton,4,2.5,2300,6087,2300,0,2.0,0,0,3,2001,0,0,2014-07-01,431000.0
Maple Valley,4,2.5,1830,9601,1830,0,2.0,0,0,3,2003,0,0,2014-07-01,321000.0
Seattle,4,1.5,1550,5053,1180,370,1.0,0,0,4,1963,0,0,2014-07-01,433000.0
Redmond,4,3.5,4080,10666,4080,0,2.0,0,0,3,2005,0,0,2014-07-01,920000.0
Sammamish,3,2.25,1710,21485,1710,0,2.0,0,0,3,1989,0,0,2014-07-01,482000.0
Redmond,3,2.5,2375,4094,2375,0,2.0,0,0,3,2002,0,0,2014-07-01,712000.0
Bellevue,4,2.75,2200,9778,1100,1100,1.0,0,0,4,1962,0,0,2014-07-01,505000.0
Mercer Island,3,2.25,3530,17450,1840,1690,1.0,1,3,3,1930,1993,1,2014-07-01,2367000.0
Redmond,3,1.75,1110,9012,1110,0,1.0,0,0,4,1966,0,0,2014-07-01,452000.0
Seattle,4,1.0,1630,2566,1630,0,1.5,0,0,3,1921,0,0,2014-07-01,581000.0
Seattle,4,1.5,2550,5055,2550,0,2.0,0,0,4,1910,0,0,2014-07-01,952500.0
Bellevue,4,2.25,2500,8866,2500,0,2.0,0,0,4,1987,0,0,2014-07-01,808000.0
Seattle,4,3.0,2890,6885,1590,1300,1.0,0,0,3,1945,2013,1,2014-07-01,476000.0
Seattle,4,1.75,1420,5000,1420,0,1.5,0,0,4,1945,0,0,2014-07-01,535000.0
Seattle,4,3.5,4270,5800,3170,1100,2.0,0,3,5,1937,0,0,2014-07-01,1356925.0
Issaquah,3,2.5,2390,1984,2220,170,2.0,0,0,3,2008,0,0,2014-07-01,629800.0
Maple Valley,4,2.5,2530,5048,2530,0,2.0,0,0,3,2014,0,0,2014-07-01,417838.0
Auburn,4,2.5,2701,4500,2701,0,2.0,0,0,3,2014,0,0,2014-07-01,399895.0
